row,season,week,day,weekday_cycle,sunday_cycle,lectionary_number,type,reference,first_verse_text,current_incipit,flag_reason
463,Ordinary Time,9,Tuesday,II,,354,first_reading,"2 Peter 3.12-15a, 17-18","waiting for and hastening  the coming of the day of God, because of which the heavens will be kindled and dissolved, and the elements will melt with fire!",Beloved what sort of persons should you be,starts_lowercase
463,Ordinary Time,9,Tuesday,II,,354,gospel,Mark 12.13-17,"And they sent to him some of the Pharisees and some of the Herodi-ans, to entrap him in his talk.",Some Pharisees and some Herodians were sent to Jesus,starts_with_conjunction:and
464,Ordinary Time,9,Wednesday,I,,355,first_reading,"Tobit 3.1-6a, 7-10a, 11-13, 15b-17a","Then in my grief I wept, and I prayed in anguish, saying,","Tobit, who was blind and ridiculed by his neighbours",starts_with_conjunction:then
464,Ordinary Time,9,Wednesday,I,,355,gospel,Mark 12.18-27,"And Sadducees came to him, who say that there is no resurrection; and they asked him a question, saying,","Some Sadducees, who say there is no resurrection",starts_with_conjunction:and
465,Ordinary Time,9,Wednesday,I,,355,first_reading,"Tobit 3.1-6a, 7-10a, 11-13, 15b-17a","Then in my grief I wept, and I prayed in anguish, saying,","Tobit, who was blind and ridiculed by his neighbours",starts_with_conjunction:then
465,Ordinary Time,9,Wednesday,I,,355,gospel,Mark 12.18-27,"And Sadducees came to him, who say that there is no resurrection; and they asked him a question, saying,","Some Sadducees, who say there is no resurrection",starts_with_conjunction:and
490,Ordinary Time,9,Wednesday,II,,355,first_reading,"2 Timothy 1.1-3, 6-12","Paul, an apostle of Christ Jesus by the will of God according to the promise of the life which is in Christ Jesus,","From Paul, an apostle of Christ Jesus by the will of God",
490,Ordinary Time,9,Wednesday,II,,355,gospel,Mark 12.18-27,"And Sadducees came to him, who say that there is no resurrection; and they asked him a question, saying,","Some Sadducees, who say there is no resurrection",starts_with_conjunction:and
491,Ordinary Time,9,Wednesday,II,,355,first_reading,"2 Timothy 1.1-3, 6-12","Paul, an apostle of Christ Jesus by the will of God according to the promise of the life which is in Christ Jesus,","From Paul, an apostle of Christ Jesus by the will of God",
491,Ordinary Time,9,Wednesday,II,,355,gospel,Mark 12.18-27,"And Sadducees came to him, who say that there is no resurrection; and they asked him a question, saying,","Some Sadducees, who say there is no resurrection",starts_with_conjunction:and
492,Ordinary Time,9,Thursday,I,,356,first_reading,"Tobit 4.20; 5.4; 6.10-11b; 7.1, 9-16; 8.1, 4-9",And now let me explain to you about the ten talents of silver which I left in trust with Gabael the son of Gabrias at Rages in Media.,"Tobit called his son, Tobias, and said to him",starts_with_conjunction:and
492,Ordinary Time,9,Thursday,I,,356,gospel,Mark 12.28-34,"And one of the scribes came up and heard them disputing with one another, and seeing that he answered them well, asked him, ""Which commandment is the first of all?""",One of the scribes came near to Jesus and asked him,starts_with_conjunction:and
493,Ordinary Time,9,Thursday,I,,356,first_reading,"Tobit 4.20; 5.4; 6.10-11b; 7.1, 9-16; 8.1, 4-9",And now let me explain to you about the ten talents of silver which I left in trust with Gabael the son of Gabrias at Rages in Media.,"Tobit called his son, Tobias, and said to him",starts_with_conjunction:and
493,Ordinary Time,9,Thursday,I,,356,gospel,Mark 12.28-34,"And one of the scribes came up and heard them disputing with one another, and seeing that he answered them well, asked him, ""Which commandment is the first of all?""",One of the scribes came near to Jesus and asked him,starts_with_conjunction:and
519,Ordinary Time,9,Thursday,II,,356,first_reading,2 Timothy 2.8-15,"Remember Jesus Christ, risen from the dead, descended from David, as preached in my gospel,","My dear brother, Timothy",
519,Ordinary Time,9,Thursday,II,,356,gospel,Mark 12.28-34,"And one of the scribes came up and heard them disputing with one another, and seeing that he answered them well, asked him, ""Which commandment is the first of all?""",One of the scribes came near to Jesus and asked him,starts_with_conjunction:and
520,Ordinary Time,9,Thursday,II,,356,first_reading,2 Timothy 2.8-15,"Remember Jesus Christ, risen from the dead, descended from David, as preached in my gospel,","My dear brother, Timothy",
520,Ordinary Time,9,Thursday,II,,356,gospel,Mark 12.28-34,"And one of the scribes came up and heard them disputing with one another, and seeing that he answered them well, asked him, ""Which commandment is the first of all?""",One of the scribes came near to Jesus and asked him,starts_with_conjunction:and
521,Ordinary Time,9,Friday,I,,357,first_reading,Tobit 11.5-15,Now Anna sat looking intently down the road for her son.,"Tobit's wife, Anna, sat looking intently down the road",starts_with_conjunction:now
521,Ordinary Time,9,Friday,I,,357,gospel,Mark 12.35-37,"And as Jesus taught in the temple, he said, ""How can the scribes say that the Christ is the son of David?","While Jesus was teaching in the temple, he said",starts_with_conjunction:and
522,Ordinary Time,9,Friday,I,,357,first_reading,Tobit 11.5-15,Now Anna sat looking intently down the road for her son.,"Tobit's wife, Anna, sat looking intently down the road",starts_with_conjunction:now
522,Ordinary Time,9,Friday,I,,357,gospel,Mark 12.35-37,"And as Jesus taught in the temple, he said, ""How can the scribes say that the Christ is the son of David?","While Jesus was teaching in the temple, he said",starts_with_conjunction:and
545,Ordinary Time,9,Friday,II,,357,first_reading,2 Timothy 3.10-17,"Now you have observed my teaching, my conduct, my aim in life, my faith, my patience, my love, my steadfastness,","You have observed my teaching, my conduct, my aim in life",starts_with_conjunction:now
545,Ordinary Time,9,Friday,II,,357,gospel,Mark 12.35-37,"And as Jesus taught in the temple, he said, ""How can the scribes say that the Christ is the son of David?","While Jesus was teaching in the temple, he said",starts_with_conjunction:and
546,Ordinary Time,9,Friday,II,,357,first_reading,2 Timothy 3.10-17,"Now you have observed my teaching, my conduct, my aim in life, my faith, my patience, my love, my steadfastness,","You have observed my teaching, my conduct, my aim in life",starts_with_conjunction:now
546,Ordinary Time,9,Friday,II,,357,gospel,Mark 12.35-37,"And as Jesus taught in the temple, he said, ""How can the scribes say that the Christ is the son of David?","While Jesus was teaching in the temple, he said",starts_with_conjunction:and
574,Ordinary Time,10,Sunday,,A,,first_reading,Hos 6:3-6,"Let us know, let us press on to know the LORD; his going forth is sure as the dawn; he will come to us as the showers, as the spring rains that water the earth.""","IN their affliction, people will say",
574,Ordinary Time,10,Sunday,,A,,gospel,Matt 9:9-13,"As Jesus passed on from there, he saw a man called Matthew sitting at the tax office; and he said to him, ""Follow me."" And he rose and followed him.",AS Jesus passed on from there,
575,Ordinary Time,10,Sunday,,B,,first_reading,Gen 3:9-15,"But the LORD God called to the man, and said to him, ""Where are you?""","AFTER the man, Adam, had eaten of the tree",starts_with_conjunction:but
575,Ordinary Time,10,Sunday,,B,,gospel,Mark 3:20-35,"and the crowd came together again, so that they could not even eat.",JESUS came home with his disciples.,starts_with_conjunction:and; starts_lowercase
576,Ordinary Time,10,Sunday,,C,,first_reading,1 Kgs 17:17-24,"After this the son of the woman, the mistress of the house, became ill; and his illness was so severe that there was no breath left in him.",ELIJAH went to Zarephath of Sidon to the house of a widow.,continuation_marker
576,Ordinary Time,10,Sunday,,C,,gospel,Luke 7:11-17,"Soon afterward  he went to a city called Nain, and his disciples and a great crowd went with him.",JESUS journeyed to a city called Nain,
577,Ordinary Time,11,Sunday,,A,,first_reading,Exod 19:2-6a,"And when they set out from Rephidim and came into the wilderness of Sinai, they encamped in the wilderness; and there Israel encamped before the mountain.","IN those days, the Israelites came to the desert of Sinai and pitched camp.",starts_with_conjunction:and
577,Ordinary Time,11,Sunday,,A,,gospel,Matt 9:36-10:8,"When he saw the crowds, he had compassion for them, because they were harassed and helpless, like sheep without a shepherd.","AT the sight of the crowds, Jesus' heart was moved with pity for them",starts_with_conjunction:when
578,Ordinary Time,11,Sunday,,B,,first_reading,Ez 17:22-24,"Thus says the Lord GOD: ""I myself will take a sprig from the lofty top of the cedar, and will set it out; I will break off from the topmost of its young twigs a tender one, and I myself will plant it upon a high and lofty mountain;","THUS says the Lord GOD I, too, will take from the crest of the cedar",starts_with_conjunction:thus
578,Ordinary Time,11,Sunday,,B,,gospel,Mark 4:26-34,"And he said, ""The kingdom of God is as if a man should scatter seed upon the ground,","JESUS said to the crowds ""This is how it is with the kingdom of God",starts_with_conjunction:and
579,Ordinary Time,11,Sunday,,C,,first_reading,"2 Sam 12:7-10, 13","Nathan said to David, ""You are the man. Thus says the LORD, the God of Israel, 'I anointed you king over Israel, and I delivered you out of the hand of Saul;",NATHAN said to David,
579,Ordinary Time,11,Sunday,,C,,gospel,Luke 7:36-8:3 or 7:36-50,[PARSE_ERROR: Luke 7:36-8:3 or 7:36-50],A PHARISEE invited Jesus to dine with him,extraction_failed
580,Ordinary Time,12,Sunday,,A,,first_reading,Jer 20:10-13,"For I hear many whispering. Terror is on every side! ""Denounce him! Let  us denounce him!"" say all my familiar friends, watching for my fall. ""Perhaps he will be deceived, then we can overcome him, and take our revenge on him.""",JEREMIAH said,starts_with_conjunction:for
580,Ordinary Time,12,Sunday,,A,,gospel,Matt 10:26-33,"""So have no fear of them; for nothing is covered that will not be revealed, or hidden that will not be known.","JESUS said to the Twelve ""Fear no one",
581,Ordinary Time,12,Sunday,,B,,first_reading,"Job 38:1, 8-11",Then the LORD answered Job out of the whirlwind:,THE Lord addressed Job out of the storm and said,starts_with_conjunction:then
581,Ordinary Time,12,Sunday,,B,,gospel,Mark 4:35-41,"On that day, when evening had come, he said to them, ""Let us go across to the other side.""","ON that day, as evening drew on, Jesus said to his disciples",continuation_marker
582,Ordinary Time,12,Sunday,,C,,first_reading,Zec 12:10-11; 13:1,"""And I will pour out on the house of David and the inhabitants of Jerusalem a spirit of compassion and supplication, so that, when they look on him whom they have pierced, they shall mourn for him, as one mourns for an only child, and weep bitterly over him, as one weeps over a first-born.",THUS says the Lord I will pour out on the house of David,
582,Ordinary Time,12,Sunday,,C,,gospel,Luke 9:18-24,"Now it happened that as he was praying alone the disciples were with him; and he asked them, ""Who do the people say that I am?""",ONCE when Jesus was praying in solitude,starts_with_conjunction:now
583,Ordinary Time,13,Sunday,,A,,first_reading,"2 Kgs 4:8-11, 14-16a","One day Elisha went on to Shunem, where a wealthy woman lived, who urged him to eat some food. So whenever he passed that way, he would turn in there to eat food.",ONE day Elisha came to Shunem,
583,Ordinary Time,13,Sunday,,A,,gospel,Matt 10:37-42,He who loves father or mother more than me is not worthy of me; and he who loves son or daughter more than me is not worthy of me;,"JESUS said to his apostles ""Whoever loves father or mother more than me is not worthy of me",starts_with_pronoun:he
584,Ordinary Time,13,Sunday,,B,,first_reading,Wis 1:13-15; 2:23-24,"because God did not make death,",GOD did not make death,starts_lowercase
584,Ordinary Time,13,Sunday,,B,,gospel,"Mark 5:21-43 or 5:21-24, 35b-43","While he was still speaking, there came from the ruler's house some who said, ""Your daughter is dead. Why trouble the Teacher any further?""",WHEN Jesus had crossed again in the boat,starts_with_conjunction:while
585,Ordinary Time,13,Sunday,,C,,first_reading,"1 Kgs 19:16b, 19-21",and Jehu the son of Nimshi you shall anoint to be king over Israel; and Elisha the son of Shaphat of Abel-meholah you shall anoint to be prophet in your place.,THE Lord said to Elijah,starts_with_conjunction:and; starts_lowercase
585,Ordinary Time,13,Sunday,,C,,gospel,Luke 9:51-62,"When the days drew near for him to be received up, he set his face to go to Jerusalem.",WHEN the days for Jesus' being taken up were fulfilled,starts_with_conjunction:when
586,Ordinary Time,14,Sunday,,A,,first_reading,Zec 9:9-10,"Rejoice greatly, O daughter of Zion! Shout aloud, O daughter of Jerusalem! Lo, your king comes to you; triumphant and victorious is he, humble and riding on an ass, on a colt the foal of an ass.","THUS says the LORD Rejoice heartily, O daughter Zion",
586,Ordinary Time,14,Sunday,,A,,gospel,Matt 11:25-30,"At that time Jesus declared, ""I thank thee, Father, Lord of heaven and earth, that thou hast hidden these things from the wise and understanding and revealed them to babes;",AT that time Jesus exclaimed,
587,Ordinary Time,14,Sunday,,B,,first_reading,Ez 2:2-5,"And when he spoke to me, the Spirit entered into me and set me upon my feet; and I heard him speaking to me.","AS the LORD spoke to me, the spirit entered into me",starts_with_conjunction:and
587,Ordinary Time,14,Sunday,,B,,gospel,Mark 6:1-6,He went away from there and came to his own country; and his disciples followed him.,"JESUS departed from there and came to his native place, accompanied by",starts_with_pronoun:he
588,Ordinary Time,14,Sunday,,C,,first_reading,Isa 66:10-14c,"""Rejoice with Jerusalem, and be glad for her, all you who love her; rejoice with her in joy, all you who mourn over her;",THUS says the LORD Rejoice with Jerusalem and be glad because of her,
588,Ordinary Time,14,Sunday,,C,,gospel,"Luke 10:1-12, 17-20 or 10:1-9","After this the Lord appointed seventy  others, and sent them on ahead of him, two by two, into every town and place where he himself was about to come.",AT that time the Lord appointed seventy-two others,continuation_marker
